File,System / File Purpose,Format,Table/Schema,Column #,Column,Type,Length,Rows/Records,Example Values,Plain English Meaning,Server Link / Use Hint,Confidence,Notes
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,7,MaxCen,DWord,,,,maximum Cen value for drop/loot configuration. Confirm exact formula/branch in server code before treating it as final.,Use as a tunable gameplay/config value for drop/loot configuration; preserve type and verify scale during runtime tests.,Medium,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,8,CenRate,Dword,,,,"Chance/rate/multiplier used by this drop/loot configuration table. The exact scale may be percent, per-10k, or table-specific until runtime confirms it.",Use as a tunable gameplay/config value for drop/loot configuration; preserve type and verify scale during runtime tests.,High,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,9,TradeBoxA,Index,,,,Trade Box A value for drop/loot configuration. Confirm exact formula/branch in server code before treating it as final.,Use when implementing/loading drop/loot configuration; exact server branch depends on the file's system.,Medium,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,10,RateA,Dword,,,,"Chance/rate/multiplier used by this drop/loot configuration table. The exact scale may be percent, per-10k, or table-specific until runtime confirms it.",Use as a tunable gameplay/config value for drop/loot configuration; preserve type and verify scale during runtime tests.,High,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,11,TradeBoxB,Index,,,,Trade Box B value for drop/loot configuration. Confirm exact formula/branch in server code before treating it as final.,Use when implementing/loading drop/loot configuration; exact server branch depends on the file's system.,Medium,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,12,RateB,Dword,,,,"Chance/rate/multiplier used by this drop/loot configuration table. The exact scale may be percent, per-10k, or table-specific until runtime confirms it.",Use as a tunable gameplay/config value for drop/loot configuration; preserve type and verify scale during runtime tests.,High,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,13,TradeBoxC,Index,,,,Trade Box C value for drop/loot configuration. Confirm exact formula/branch in server code before treating it as final.,Use when implementing/loading drop/loot configuration; exact server branch depends on the file's system.,Medium,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,14,RateC,Dword,,,,"Chance/rate/multiplier used by this drop/loot configuration table. The exact scale may be percent, per-10k, or table-specific until runtime confirms it.",Use as a tunable gameplay/config value for drop/loot configuration; preserve type and verify scale during runtime tests.,High,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,15,DrItem1,Index,,,,Item reference or item-related value used by this drop/loot configuration table.,Use as a lookup/link field when wiring drop/loot configuration into server tables/services. Links to item tables such as ItemInfo / ItemInfoServer.,High,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,16,DrItem1R,Dword,,,,Item reference or item-related value used by this drop/loot configuration table.,Use as a lookup/link field when wiring drop/loot configuration into server tables/services. Links to item tables such as ItemInfo / ItemInfoServer.,High,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,17,UpGradeMin01,BYTE,,,,Up Grade minimum 01 value for drop/loot configuration. Confirm exact formula/branch in server code before treating it as final.,Use as a tunable gameplay/config value for drop/loot configuration; preserve type and verify scale during runtime tests.,Medium,#columnname
World/ItemDropTable.txt,drop/loot configuration,TXT,ItemGroup																																																																																																																																																																																																																																																																																																		;,18,UpGradeMax01,BYTE,,,,Up Grade maximum 01 value for drop/loot configuration. Confirm exact formula/branch in server code before treating it as final.,Use as a tunable gameplay/config value for drop/loot configuration; preserve type and verify scale during runtime tests.,Medium,#columnname
